T,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
3.09000,1.00000,0.39168,0.17723,0.08776,0.04598,0.02511,0.01412,0.00802,0.00467,0.00286,0.00149,0.00053,-0.00013,-0.00026,-0.00025,-0.00009,-0.00007,0.00009,0.00001,-0.00015,-0.00033,-0.00028,-0.00018,-0.00035,-0.00057,-0.00063,-0.00066,-0.00066,-0.00075,-0.00077,-0.00069,-0.00038,-0.00008,0.00014,0.00030,0.00025,0.00014,0.00011,0.00007,0.00013,0.00031,0.00033,0.00042,0.00060,0.00051,0.00045,0.00058,0.00067,0.00054,0.00035,0.00050,0.00031,0.00023,0.00013,0.00014,0.00012,-0.00004,-0.00017,-0.00005,-0.00005,0.00001,0.00024,0.00054,0.00072,0.00065,0.00048,0.00052,0.00045,0.00044,0.00062,0.00066,0.00066,0.00060,0.00059,0.00061,0.00055
1.17000,1.00000,0.99521,0.99504,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503,0.99503
2.45000,1.00000,0.57601,0.39512,0.29510,0.23023,0.18411,0.14967,0.12323,0.10255,0.08607,0.07276,0.06198,0.05336,0.04609,0.04003,0.03489,0.03052,0.02685,0.02358,0.02073,0.01823,0.01613,0.01431,0.01261,0.01105,0.00960,0.00842,0.00726,0.00628,0.00557,0.00502,0.00453,0.00398,0.00351,0.00328,0.00296,0.00280,0.00276,0.00288,0.00284,0.00288,0.00279,0.00263,0.00240,0.00217,0.00217,0.00209,0.00197,0.00182,0.00154,0.00123,0.00095,0.00057,0.00024,-0.00013,-0.00058,-0.00110,-0.00152,-0.00197,-0.00232,-0.00263,-0.00262,-0.00233,-0.00187,-0.00135,-0.00074,-0.00034,-0.00029,-0.00027,-0.00042,-0.00063,-0.00082,-0.00083,-0.00076,-0.00069,-0.00065
1.81000,1.00000,0.92770,0.91600,0.91369,0.91315,0.91299,0.91295,0.91293,0.91292,0.91294,0.91292,0.91292,0.91292,0.91291,0.91293,0.91293,0.91294,0.91293,0.91292,0.91293,0.91291,0.91290,0.91291,0.91292,0.91292,0.91292,0.91292,0.91292,0.91293,0.91292,0.91292,0.91291,0.91293,0.91293,0.91291,0.91293,0.91294,0.91293,0.91293,0.91293,0.91293,0.91292,0.91292,0.91292,0.91293,0.91293,0.91293,0.91292,0.91292,0.91292,0.91291,0.91291,0.91293,0.91292,0.91292,0.91293,0.91293,0.91292,0.91292,0.91292,0.91292,0.91291,0.91290,0.91290,0.91289,0.91292,0.91292,0.91292,0.91293,0.91293,0.91294,0.91292,0.91291,0.91291,0.91292,0.91291
3.10000,1.00000,0.38994,0.17549,0.08640,0.04493,0.02419,0.01324,0.00735,0.00392,0.00211,0.00120,0.00073,0.00045,0.00032,0.00034,0.00025,0.00039,0.00045,0.00034,0.00034,0.00038,0.00041,0.00013,-0.00013,-0.00039,-0.00060,-0.00063,-0.00067,-0.00072,-0.00076,-0.00064,-0.00044,-0.00019,0.00015,0.00027,0.00039,0.00036,0.00037,0.00031,0.00043,0.00046,0.00055,0.00047,0.00025,0.00011,-0.00001,-0.00009,-0.00014,-0.00032,-0.00033,-0.00035,-0.00024,-0.00010,-0.00001,-0.00010,0.00000,0.00010,0.00021,0.00012,0.00023,0.00024,0.00017,-0.00000,0.00001,-0.00005,-0.00033,-0.00059,-0.00074,-0.00077,-0.00065,-0.00054,-0.00035,-0.00035,-0.00030,-0.00028,-0.00026
1.18000,1.00000,0.99497,0.99477,0.99477,0.99477,0.99476,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99476,0.99477,0.99476,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99476,0.99476,0.99477,0.99477,0.99477,0.99476,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99476,0.99476,0.99476,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99476,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99476,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99477,0.99476
2.46000,1.00000,0.57048,0.38728,0.28615,0.22080,0.17461,0.14028,0.11380,0.09294,0.07634,0.06294,0.05199,0.04315,0.03588,0.02988,0.02492,0.02088,0.01755,0.01479,0.01253,0.01051,0.00860,0.00683,0.00547,0.00430,0.00305,0.00191,0.00081,-0.00032,-0.00143,-0.00234,-0.00325,-0.00380,-0.00409,-0.00407,-0.00398,-0.00376,-0.00378,-0.00380,-0.00373,-0.00367,-0.00361,-0.00365,-0.00363,-0.00363,-0.00367,-0.00371,-0.00377,-0.00361,-0.00359,-0.00361,-0.00353,-0.00318,-0.00272,-0.00225,-0.00190,-0.00141,-0.00084,-0.00034,0.00008,0.00057,0.00092,0.00152,0.00183,0.00197,0.00210,0.00198,0.00175,0.00168,0.00169,0.00166,0.00166,0.00176,0.00212,0.00250,0.00266
1.82000,1.00000,0.90234,0.87089,0.85121,0.83440,0.81860,0.80326,0.78822,0.77344,0.75878,0.74428,0.72987,0.71556,0.70131,0.68715,0.67312,0.65920,0.64539,0.63165,0.61799,0.60443,0.59096,0.57753,0.56420,0.55096,0.53779,0.52464,0.51153,0.49851,0.48550,0.47252,0.45954,0.44656,0.43360,0.42065,0.40772,0.39480,0.38189,0.36898,0.35607,0.34316,0.33030,0.31745,0.30463,0.29184,0.27913,0.26643,0.25373,0.24109,0.22846,0.21588,0.20333,0.19079,0.17833,0.16592,0.15359,0.14133,0.12918,0.11722,0.10541,0.09390,0.08264,0.07177,0.06133,0.05148,0.04228,0.03383,0.02625,0.01955,0.01374,0.00884,0.00491,0.00189,-0.00021,-0.00143,-0.00181
3.11000,1.00000,0.38754,0.17290,0.08409,0.04291,0.02275,0.01231,0.00690,0.00406,0.00243,0.00155,0.00092,0.00046,0.00020,0.00014,0.00012,-0.00007,-0.00002,0.00031,0.00043,0.00056,0.00066,0.00066,0.00070,0.00062,0.00049,0.00037,0.00021,0.00015,0.00028,0.00039,0.00047,0.00045,0.00032,0.00011,-0.00006,0.00001,-0.00002,-0.00029,-0.00031,-0.00031,-0.00024,-0.00031,-0.00030,-0.00004,0.00005,0.00009,0.00018,0.00014,0.00012,0.00002,0.00009,0.00009,-0.00003,-0.00015,-0.00014,-0.00040,-0.00050,-0.00044,-0.00025,-0.00010,0.00007,0.00006,0.00009,-0.00001,0.00016,0.00004,-0.00012,-0.00020,-0.00013,0.00010,-0.00001,0.00006,0.00004,0.00002,0.00001
1.19000,1.00000,0.99468,0.99448,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447,0.99447
2.47000,1.00000,0.56722,0.38305,0.28161,0.21612,0.16986,0.13538,0.10902,0.08852,0.07213,0.05889,0.04820,0.03965,0.03275,0.02729,0.02311,0.01989,0.01710,0.01472,0.01278,0.01118,0.00985,0.00860,0.00761,0.00681,0.00596,0.00510,0.00447,0.00395,0.00347,0.00300,0.00252,0.00196,0.00132,0.00079,0.00016,-0.00034,-0.00077,-0.00103,-0.00119,-0.00129,-0.00146,-0.00157,-0.00180,-0.00204,-0.00224,-0.00224,-0.00216,-0.00204,-0.00196,-0.00161,-0.00149,-0.00154,-0.00153,-0.00165,-0.00176,-0.00167,-0.00142,-0.00109,-0.00067,-0.00029,0.00010,0.00048,0.00081,0.00123,0.00157,0.00181,0.00179,0.00163,0.00131,0.00080,0.00029,-0.00021,-0.00045,-0.00050,-0.00057
1.83000,1.00000,0.92305,0.91019,0.90753,0.90686,0.90668,0.90663,0.90662,0.90662,0.90660,0.90659,0.90662,0.90661,0.90661,0.90661,0.90660,0.90660,0.90661,0.90660,0.90660,0.90661,0.90661,0.90660,0.90661,0.90660,0.90661,0.90660,0.90658,0.90659,0.90659,0.90660,0.90662,0.90663,0.90662,0.90662,0.90661,0.90661,0.90663,0.90662,0.90662,0.90659,0.90660,0.90661,0.90659,0.90661,0.90661,0.90661,0.90659,0.90661,0.90661,0.90661,0.90662,0.90660,0.90659,0.90659,0.90660,0.90660,0.90661,0.90662,0.90659,0.90658,0.90658,0.90659,0.90660,0.90662,0.90661,0.90660,0.90660,0.90660,0.90659,0.90660,0.90660,0.90660,0.90660,0.90660,0.90659
3.12000,1.00000,0.38635,0.17212,0.08378,0.04291,0.02263,0.01219,0.00674,0.00395,0.00236,0.00149,0.00109,0.00072,0.00055,0.00052,0.00043,0.00034,0.00043,0.00039,0.00050,0.00064,0.00088,0.00105,0.00102,0.00108,0.00107,0.00106,0.00098,0.00078,0.00050,0.00010,-0.00019,-0.00040,-0.00052,-0.00051,-0.00039,-0.00035,-0.00030,-0.00010,0.00010,0.00023,0.00014,0.00011,0.00002,0.00002,0.00008,0.00013,0.00026,0.00019,0.00003,0.00000,0.00002,-0.00015,-0.00030,-0.00044,-0.00067,-0.00074,-0.00074,-0.00076,-0.00093,-0.00102,-0.00102,-0.00115,-0.00107,-0.00079,-0.00061,-0.00052,-0.00046,-0.00057,-0.00075,-0.00067,-0.00044,-0.00047,-0.00039,-0.00023,-0.00021
1.20000,1.00000,0.97571,0.95832,0.94199,0.92618,0.91074,0.89553,0.88051,0.86562,0.85085,0.83617,0.82158,0.80706,0.79259,0.77818,0.76379,0.74942,0.73508,0.72076,0.70647,0.69220,0.67796,0.66374,0.64953,0.63536,0.62120,0.60707,0.59295,0.57887,0.56481,0.55079,0.53680,0.52285,0.50891,0.49500,0.48111,0.46722,0.45336,0.43951,0.42568,0.41186,0.39806,0.38428,0.37051,0.35677,0.34302,0.32929,0.31556,0.30182,0.28810,0.27437,0.26065,0.24694,0.23324,0.21955,0.20587,0.19222,0.17860,0.16505,0.15161,0.13839,0.12545,0.11296,0.10107,0.08992,0.07960,0.07010,0.06139,0.05349,0.04643,0.04026,0.03505,0.03092,0.02792,0.02612,0.02550
2.48000,1.00000,0.56137,0.37497,0.27285,0.20727,0.16132,0.12749,0.10177,0.08180,0.06625,0.05399,0.04409,0.03631,0.03010,0.02527,0.02149,0.01830,0.01563,0.01316,0.01103,0.00949,0.00818,0.00704,0.00614,0.00549,0.00487,0.00442,0.00393,0.00344,0.00289,0.00243,0.00222,0.00209,0.00184,0.00152,0.00105,0.00076,0.00081,0.00093,0.00102,0.00088,0.00056,0.00028,0.00010,-0.00007,0.00003,0.00027,0.00060,0.00087,0.00092,0.00086,0.00074,0.00066,0.00059,0.00056,0.00080,0.00091,0.00078,0.00066,0.00044,0.00017,-0.00020,-0.00056,-0.00110,-0.00142,-0.00162,-0.00162,-0.00168,-0.00188,-0.00182,-0.00174,-0.00175,-0.00150,-0.00135,-0.00139,-0.00141
1.84000,1.00000,0.92020,0.90651,0.90359,0.90286,0.90266,0.90260,0.90257,0.90257,0.90256,0.90257,0.90256,0.90253,0.90253,0.90253,0.90253,0.90254,0.90255,0.90255,0.90256,0.90257,0.90259,0.90257,0.90257,0.90256,0.90257,0.90256,0.90256,0.90254,0.90256,0.90256,0.90257,0.90256,0.90256,0.90255,0.90257,0.90255,0.90254,0.90255,0.90255,0.90255,0.90257,0.90259,0.90257,0.90259,0.90258,0.90257,0.90255,0.90257,0.90255,0.90255,0.90256,0.90259,0.90258,0.90257,0.90256,0.90255,0.90254,0.90256,0.90257,0.90257,0.90258,0.90257,0.90257,0.90257,0.90258,0.90259,0.90258,0.90256,0.90256,0.90253,0.90253,0.90254,0.90257,0.90259,0.90259
3.13000,1.00000,0.38431,0.16997,0.08230,0.04215,0.02246,0.01227,0.00676,0.00368,0.00190,0.00089,0.00032,0.00001,-0.00003,0.00010,0.00014,0.00003,0.00007,0.00013,0.00015,0.00009,0.00016,0.00014,-0.00003,-0.00022,-0.00027,-0.00032,-0.00037,-0.00044,-0.00033,-0.00019,-0.00016,-0.00009,-0.00012,-0.00007,-0.00018,-0.00042,-0.00047,-0.00050,-0.00021,-0.00013,-0.00006,-0.00008,-0.00025,-0.00030,-0.00028,-0.00027,-0.00031,-0.00034,-0.00037,-0.00020,-0.00025,-0.00033,-0.00036,-0.00047,-0.00037,-0.00031,-0.00032,-0.00008,0.00013,0.00023,0.00040,0.00023,-0.00009,-0.00023,-0.00032,-0.00019,0.00005,0.00006,0.00003,0.00003,0.00000,0.00011,0.00013,0.00000,-0.00003
1.21000,1.00000,0.99398,0.99374,0.99373,0.99373,0.99373,0.99373,0.99373,0.99372,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99372,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99372,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373,0.99373
2.49000,1.00000,0.55776,0.37018,0.26780,0.20250,0.15711,0.12398,0.09902,0.07975,0.06456,0.05256,0.04298,0.03546,0.02927,0.02427,0.02014,0.01686,0.01407,0.01168,0.00974,0.00809,0.00675,0.00569,0.00497,0.00438,0.00383,0.00350,0.00327,0.00312,0.00301,0.00310,0.00306,0.00290,0.00277,0.00283,0.00283,0.00303,0.00324,0.00319,0.00318,0.00317,0.00321,0.00320,0.00318,0.00305,0.00296,0.00282,0.00264,0.00245,0.00238,0.00230,0.00212,0.00207,0.00210,0.00196,0.00167,0.00153,0.00137,0.00115,0.00102,0.00094,0.00083,0.00075,0.00090,0.00095,0.00096,0.00099,0.00081,0.00073,0.00057,0.00053,0.00058,0.00058,0.00055,0.00045,0.00028
1.85000,1.00000,0.91747,0.90290,0.89962,0.89873,0.89844,0.89835,0.89831,0.89829,0.89829,0.89829,0.89826,0.89827,0.89827,0.89826,0.89826,0.89829,0.89829,0.89827,0.89827,0.89828,0.89827,0.89826,0.89826,0.89828,0.89827,0.89826,0.89827,0.89829,0.89829,0.89831,0.89829,0.89828,0.89829,0.89829,0.89828,0.89829,0.89829,0.89829,0.89830,0.89829,0.89827,0.89828,0.89829,0.89828,0.89827,0.89827,0.89826,0.89826,0.89826,0.89828,0.89827,0.89826,0.89828,0.89827,0.89826,0.89827,0.89826,0.89828,0.89828,0.89828,0.89828,0.89828,0.89831,0.89830,0.89831,0.89828,0.89829,0.89828,0.89829,0.89828,0.89829,0.89830,0.89828,0.89830,0.89828
3.14000,1.00000,0.38249,0.16801,0.08036,0.04038,0.02077,0.01089,0.00587,0.00330,0.00187,0.00098,0.00057,0.00029,0.00016,0.00020,0.00012,0.00014,-0.00011,-0.00036,-0.00031,-0.00005,-0.00004,0.00003,0.00017,0.00041,0.00052,0.00046,0.00038,0.00023,-0.00000,-0.00019,-0.00047,-0.00055,-0.00044,-0.00052,-0.00037,-0.00029,-0.00042,-0.00041,-0.00030,-0.00015,-0.00017,-0.00029,-0.00046,-0.00045,-0.00032,0.00001,0.00016,0.00021,0.00019,0.00005,-0.00005,-0.00013,-0.00014,-0.00020,-0.00014,-0.00015,0.00000,0.00004,-0.00001,-0.00002,0.00017,0.00031,0.00040,0.00047,0.00042,0.00026,0.00011,0.00021,0.00029,0.00028,0.00011,-0.00013,-0.00021,-0.00009,-0.00009
1.22000,1.00000,0.97478,0.95728,0.94090,0.92508,0.90963,0.89442,0.87938,0.86449,0.84970,0.83501,0.82039,0.80584,0.79135,0.77690,0.76249,0.74812,0.73376,0.71943,0.70512,0.69082,0.67654,0.66228,0.64804,0.63382,0.61962,0.60542,0.59125,0.57711,0.56298,0.54887,0.53478,0.52070,0.50664,0.49260,0.47860,0.46461,0.45066,0.43673,0.42284,0.40896,0.39510,0.38127,0.36747,0.35369,0.33994,0.32620,0.31247,0.29877,0.28508,0.27142,0.25777,0.24415,0.23055,0.21697,0.20341,0.18988,0.17636,0.16287,0.14938,0.13591,0.12246,0.10902,0.09558,0.08215,0.06876,0.05543,0.04222,0.02928,0.01681,0.00520,-0.00500,-0.01334,-0.01949,-0.02327,-0.02452
2.50000,1.00000,0.55304,0.36367,0.26067,0.19539,0.15037,0.11759,0.09305,0.07438,0.05998,0.04865,0.03968,0.03246,0.02663,0.02180,0.01799,0.01498,0.01254,0.01055,0.00886,0.00746,0.00635,0.00554,0.00484,0.00420,0.00359,0.00299,0.00243,0.00193,0.00158,0.00128,0.00115,0.00111,0.00103,0.00085,0.00062,0.00042,0.00033,0.00011,-0.00001,-0.00024,-0.00050,-0.00057,-0.00054,-0.00058,-0.00054,-0.00038,-0.00004,0.00031,0.00054,0.00071,0.00103,0.00132,0.00178,0.00218,0.00245,0.00259,0.00272,0.00275,0.00268,0.00263,0.00252,0.00239,0.00214,0.00178,0.00140,0.00105,0.00054,-0.00007,-0.00058,-0.00079,-0.00077,-0.00075,-0.00076,-0.00076,-0.00076
1.86000,1.00000,0.91539,0.90041,0.89710,0.89622,0.89594,0.89585,0.89580,0.89579,0.89576,0.89577,0.89579,0.89578,0.89578,0.89578,0.89580,0.89580,0.89578,0.89578,0.89578,0.89578,0.89578,0.89579,0.89578,0.89579,0.89577,0.89577,0.89576,0.89578,0.89577,0.89578,0.89577,0.89578,0.89579,0.89579,0.89579,0.89579,0.89579,0.89579,0.89580,0.89580,0.89579,0.89582,0.89582,0.89582,0.89580,0.89578,0.89577,0.89577,0.89577,0.89578,0.89578,0.89577,0.89578,0.89578,0.89581,0.89580,0.89580,0.89577,0.89578,0.89579,0.89578,0.89579,0.89577,0.89577,0.89578,0.89579,0.89577,0.89578,0.89579,0.89580,0.89578,0.89577,0.89577,0.89576,0.89576
3.15000,1.00000,0.38043,0.16640,0.07959,0.04009,0.02083,0.01126,0.00634,0.00366,0.00216,0.00126,0.00081,0.00056,0.00028,0.00011,-0.00017,-0.00018,-0.00005,0.00005,0.00002,-0.00008,-0.00021,-0.00020,-0.00032,-0.00025,-0.00002,0.00015,0.00045,0.00077,0.00072,0.00068,0.00053,0.00037,0.00032,0.00022,0.00017,0.00009,0.00000,-0.00000,0.00005,0.00023,0.00012,-0.00008,-0.00017,-0.00019,-0.00019,-0.00010,-0.00024,-0.00032,-0.00037,-0.00045,-0.00034,-0.00021,0.00009,0.00030,0.00044,0.00064,0.00054,0.00047,0.00052,0.00056,0.00057,0.00060,0.00054,0.00048,0.00027,0.00024,0.00014,-0.00001,-0.00007,-0.00017,-0.00027,-0.00024,-0.00029,-0.00031,-0.00041
1.23000,1.00000,0.97453,0.95712,0.94087,0.92519,0.90989,0.89486,0.88002,0.86533,0.85075,0.83627,0.82189,0.80759,0.79336,0.77919,0.76507,0.75099,0.73695,0.72296,0.70901,0.69510,0.68121,0.66735,0.65350,0.63967,0.62586,0.61208,0.59832,0.58456,0.57080,0.55707,0.54334,0.52962,0.51591,0.50220,0.48852,0.47485,0.46119,0.44753,0.43388,0.42024,0.40660,0.39297,0.37935,0.36572,0.35211,0.33852,0.32496,0.31146,0.29807,0.28491,0.27212,0.25979,0.24802,0.23685,0.22634,0.21654,0.20754,0.19934,0.19194,0.18533,0.17948,0.17439,0.17006,0.16643,0.16347,0.16119,0.15952,0.15838,0.15765,0.15722,0.15699,0.15686,0.15681,0.15678,0.15677
2.51000,1.00000,0.54925,0.35856,0.25532,0.19003,0.14514,0.11229,0.08747,0.06849,0.05357,0.04202,0.03289,0.02563,0.01976,0.01490,0.01099,0.00799,0.00578,0.00419,0.00299,0.00236,0.00197,0.00176,0.00130,0.00070,-0.00003,-0.00062,-0.00122,-0.00162,-0.00203,-0.00233,-0.00238,-0.00225,-0.00181,-0.00129,-0.00087,-0.00062,-0.00032,-0.00020,-0.00024,-0.00036,-0.00061,-0.00106,-0.00152,-0.00189,-0.00226,-0.00262,-0.00291,-0.00298,-0.00289,-0.00286,-0.00287,-0.00276,-0.00261,-0.00242,-0.00220,-0.00204,-0.00174,-0.00149,-0.00115,-0.00087,-0.00069,-0.00051,-0.00020,-0.00003,0.00001,-0.00008,-0.00038,-0.00069,-0.00117,-0.00150,-0.00168,-0.00173,-0.00162,-0.00148,-0.00148
1.87000,1.00000,0.88978,0.85484,0.83411,0.81703,0.80123,0.78601,0.77119,0.75662,0.74226,0.72809,0.71408,0.70025,0.68652,0.67290,0.65938,0.64593,0.63258,0.61934,0.60620,0.59316,0.58018,0.56730,0.55447,0.54169,0.52903,0.51644,0.50389,0.49138,0.47887,0.46635,0.45383,0.44132,0.42882,0.41632,0.40387,0.39144,0.37895,0.36647,0.35396,0.34148,0.32902,0.31658,0.30412,0.29160,0.27911,0.26664,0.25421,0.24181,0.22941,0.21707,0.20477,0.19245,0.18014,0.16782,0.15555,0.14334,0.13125,0.11932,0.10750,0.09588,0.08445,0.07328,0.06249,0.05213,0.04226,0.03301,0.02447,0.01676,0.00990,0.00394,-0.00108,-0.00507,-0.00797,-0.00971,-0.01031
3.16000,1.00000,0.37930,0.16547,0.07891,0.03965,0.02056,0.01091,0.00578,0.00328,0.00213,0.00135,0.00075,0.00049,0.00025,0.00012,-0.00009,-0.00001,-0.00004,0.00005,0.00018,0.00019,0.00020,0.00005,-0.00006,-0.00010,-0.00023,-0.00027,-0.00020,-0.00016,-0.00018,-0.00024,-0.00010,0.00005,0.00034,0.00035,0.00032,0.00038,0.00043,0.00049,0.00059,0.00064,0.00049,0.00036,0.00012,-0.00006,-0.00005,-0.00003,-0.00021,-0.00024,-0.00009,-0.00012,-0.00024,-0.00042,-0.00052,-0.00044,-0.00053,-0.00048,-0.00035,-0.00018,0.00013,0.00018,0.00011,0.00012,0.00020,0.00020,0.00026,0.00014,-0.00001,-0.00006,-0.00012,-0.00011,-0.00018,-0.00026,-0.00021,-0.00020,-0.00007
1.24000,1.00000,0.99281,0.99249,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247,0.99247
2.52000,1.00000,0.54452,0.35221,0.24861,0.18374,0.13947,0.10789,0.08455,0.06714,0.05384,0.04355,0.03538,0.02885,0.02367,0.01966,0.01634,0.01361,0.01119,0.00930,0.00787,0.00649,0.00526,0.00421,0.00324,0.00277,0.00250,0.00221,0.00181,0.00155,0.00129,0.00093,0.00064,0.00026,0.00018,0.00019,0.00022,0.00022,0.00028,0.00024,0.00005,-0.00005,-0.00005,-0.00007,-0.00011,-0.00004,-0.00012,-0.00004,0.00004,0.00018,0.00010,0.00022,0.00032,0.00040,0.00034,0.00038,0.00042,0.00052,0.00048,0.00045,0.00052,0.00042,0.00026,0.00030,0.00048,0.00097,0.00153,0.00204,0.00245,0.00262,0.00254,0.00247,0.00241,0.00232,0.00237,0.00236,0.00233
1.88000,1.00000,0.91043,0.89412,0.89040,0.88940,0.88908,0.88899,0.88898,0.88896,0.88896,0.88895,0.88895,0.88894,0.88895,0.88895,0.88898,0.88897,0.88897,0.88897,0.88896,0.88897,0.88895,0.88894,0.88895,0.88895,0.88897,0.88897,0.88895,0.88895,0.88897,0.88895,0.88896,0.88897,0.88895,0.88896,0.88896,0.88896,0.88897,0.88897,0.88897,0.88897,0.88896,0.88896,0.88895,0.88894,0.88896,0.88896,0.88897,0.88897,0.88897,0.88897,0.88896,0.88895,0.88894,0.88895,0.88895,0.88893,0.88894,0.88894,0.88895,0.88895,0.88895,0.88893,0.88895,0.88895,0.88894,0.88897,0.88897,0.88896,0.88897,0.88896,0.88897,0.88896,0.88894,0.88894,0.88895
3.17000,1.00000,0.37710,0.16320,0.07713,0.03846,0.01999,0.01063,0.00584,0.00336,0.00198,0.00104,0.00063,0.00037,0.00018,0.00013,0.00002,-0.00002,0.00012,0.00002,0.00002,0.00005,-0.00003,-0.00024,-0.00028,-0.00031,-0.00026,-0.00021,-0.00028,-0.00020,-0.00016,0.00013,0.00037,0.00044,0.00035,0.00026,0.00038,0.00028,0.00029,0.00024,0.00016,0.00001,0.00004,0.00006,-0.00000,-0.00013,-0.00033,-0.00041,-0.00033,-0.00020,-0.00012,-0.00014,-0.00030,-0.00024,-0.00014,-0.00011,-0.00011,-0.00039,-0.00051,-0.00043,-0.00038,-0.00019,-0.00012,-0.00017,-0.00027,-0.00025,-0.00001,0.00023,0.00036,0.00022,0.00001,-0.00004,-0.00001,0.00014,0.00045,0.00043,0.00052
1.25000,1.00000,0.97345,0.95574,0.93926,0.92337,0.90785,0.89259,0.87752,0.86262,0.84785,0.83317,0.81858,0.80408,0.78965,0.77529,0.76099,0.74674,0.73256,0.71843,0.70436,0.69034,0.67638,0.66244,0.64853,0.63465,0.62080,0.60696,0.59315,0.57937,0.56561,0.55187,0.53817,0.52450,0.51086,0.49725,0.48367,0.47011,0.45660,0.44311,0.42966,0.41623,0.40284,0.38948,0.37617,0.36287,0.34959,0.33633,0.32309,0.30987,0.29667,0.28348,0.27031,0.25713,0.24394,0.23074,0.21754,0.20433,0.19113,0.17793,0.16472,0.15151,0.13831,0.12516,0.11215,0.09936,0.08696,0.07510,0.06391,0.05352,0.04407,0.03579,0.02888,0.02342,0.01947,0.01707,0.01629
