T,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2.11000,1.00000,0.82617,0.77861,0.76130,0.75347,0.74949,0.74724,0.74589,0.74501,0.74442,0.74398,0.74382,0.74375,0.74372,0.74368,0.74367,0.74368,0.74376,0.74370,0.74374,0.74374,0.74368,0.74359,0.74355,0.74354,0.74349,0.74339,0.74333,0.74327,0.74331,0.74333,0.74334,0.74336,0.74339,0.74346,0.74345,0.74346,0.74357,0.74362,0.74357,0.74353,0.74347,0.74343,0.74343,0.74345,0.74347,0.74345,0.74346,0.74350,0.74357,0.74360
3.38000,1.00000,0.34563,0.13557,0.05802,0.02588,0.01165,0.00542,0.00256,0.00117,0.00036,0.00027,0.00003,0.00035,0.00058,0.00054,0.00049,0.00033,0.00023,0.00036,0.00052,0.00036,0.00041,0.00028,-0.00010,-0.00005,-0.00015,-0.00024,-0.00018,0.00015,0.00020,0.00029,0.00014,-0.00015,-0.00027,-0.00036,-0.00039,-0.00021,-0.00009,0.00007,0.00023,0.00030,0.00017,0.00029,0.00042,0.00022,-0.00004,-0.00004,0.00023,0.00018,0.00034,0.00039
2.75000,1.00000,0.46808,0.25773,0.15536,0.09858,0.06477,0.04368,0.03010,0.02111,0.01483,0.01052,0.00750,0.00542,0.00353,0.00230,0.00157,0.00110,0.00086,0.00067,0.00066,0.00090,0.00086,0.00042,0.00027,0.00032,0.00078,0.00103,0.00101,0.00104,0.00099,0.00088,0.00092,0.00076,0.00043,0.00060,0.00074,0.00067,0.00068,0.00072,0.00060,0.00035,-0.00002,-0.00011,-0.00008,0.00007,0.00006,0.00013,0.00025,0.00032,0.00060,0.00070
1.48000,1.00000,0.97741,0.97554,0.97537,0.97535,0.97535,0.97535,0.97535,0.97535,0.97535,0.97535,0.97535,0.97535,0.97535,0.97535,0.97535,0.97535,0.97534,0.97535,0.97535,0.97535,0.97535,0.97535,0.97535,0.97536,0.97535,0.97535,0.97535,0.97535,0.97535,0.97535,0.97535,0.97534,0.97535,0.97535,0.97535,0.97535,0.97535,0.97534,0.97535,0.97534,0.97535,0.97534,0.97535,0.97534,0.97534,0.97535,0.97535,0.97535,0.97535,0.97535
2.12000,1.00000,0.82071,0.77079,0.75236,0.74393,0.73951,0.73701,0.73559,0.73472,0.73418,0.73388,0.73365,0.73354,0.73343,0.73335,0.73331,0.73325,0.73326,0.73332,0.73333,0.73330,0.73330,0.73325,0.73312,0.73306,0.73306,0.73312,0.73317,0.73317,0.73323,0.73333,0.73336,0.73340,0.73343,0.73341,0.73337,0.73337,0.73334,0.73329,0.73330,0.73335,0.73343,0.73344,0.73334,0.73328,0.73324,0.73322,0.73318,0.73315,0.73317,0.73315
3.39000,1.00000,0.34480,0.13548,0.05826,0.02640,0.01233,0.00601,0.00282,0.00118,0.00071,0.00051,0.00040,0.00009,0.00006,-0.00001,-0.00015,-0.00012,0.00004,0.00008,-0.00006,-0.00003,0.00004,0.00006,0.00002,-0.00006,-0.00032,-0.00051,-0.00035,-0.00015,0.00007,0.00036,0.00029,0.00012,-0.00017,-0.00031,-0.00030,-0.00015,-0.00012,-0.00013,-0.00019,-0.00031,-0.00032,-0.00048,-0.00051,-0.00057,-0.00042,-0.00043,-0.00038,-0.00020,0.00006,0.00007
2.76000,1.00000,0.46402,0.25250,0.15022,0.09382,0.06017,0.03912,0.02542,0.01635,0.01058,0.00640,0.00357,0.00162,0.00036,-0.00049,-0.00086,-0.00071,-0.00042,-0.00020,-0.00034,-0.00037,-0.00024,-0.00005,0.00014,0.00001,-0.00017,-0.00008,0.00004,0.00004,0.00004,0.00012,0.00049,0.00057,0.00078,0.00076,0.00067,0.00065,0.00059,0.00042,0.00022,0.00008,0.00008,0.00011,0.00011,0.00009,0.00021,0.00049,0.00057,0.00060,0.00048,0.00057
1.49000,1.00000,0.94583,0.91690,0.89174,0.86781,0.84457,0.82179,0.79938,0.77728,0.75541,0.73375,0.71228,0.69096,0.66983,0.64884,0.62795,0.60716,0.58643,0.56575,0.54515,0.52461,0.50415,0.48374,0.46336,0.44300,0.42267,0.40233,0.38203,0.36177,0.34152,0.32130,0.30112,0.28094,0.26083,0.24082,0.22095,0.20129,0.18188,0.16284,0.14432,0.12651,0.10956,0.09364,0.07891,0.06547,0.05351,0.04320,0.03484,0.02869,0.02499,0.02379
2.13000,1.00000,0.81504,0.76238,0.74239,0.73294,0.72800,0.72525,0.72361,0.72259,0.72217,0.72188,0.72168,0.72156,0.72138,0.72129,0.72122,0.72118,0.72120,0.72130,0.72127,0.72127,0.72126,0.72128,0.72126,0.72135,0.72140,0.72142,0.72150,0.72151,0.72157,0.72164,0.72165,0.72168,0.72164,0.72168,0.72166,0.72161,0.72151,0.72139,0.72133,0.72123,0.72128,0.72127,0.72132,0.72136,0.72135,0.72138,0.72141,0.72150,0.72154,0.72157
3.40000,1.00000,0.34291,0.13360,0.05679,0.02569,0.01194,0.00560,0.00265,0.00150,0.00080,0.00034,0.00017,0.00021,0.00016,0.00024,0.00073,0.00070,0.00057,0.00056,0.00040,0.00021,0.00002,0.00009,0.00031,0.00050,0.00047,0.00045,0.00037,0.00028,0.00056,0.00061,0.00066,0.00035,0.00024,0.00011,-0.00012,-0.00029,-0.00012,-0.00013,-0.00010,-0.00018,-0.00012,-0.00002,0.00020,0.00048,0.00041,0.00033,0.00030,0.00036,0.00027,0.00013
2.77000,1.00000,0.46160,0.25040,0.14854,0.09222,0.05864,0.03756,0.02394,0.01528,0.00965,0.00610,0.00400,0.00237,0.00120,0.00033,0.00024,0.00001,-0.00021,-0.00020,-0.00014,-0.00017,-0.00035,-0.00066,-0.00082,-0.00095,-0.00096,-0.00064,-0.00043,-0.00012,0.00020,0.00016,0.00032,0.00046,0.00093,0.00120,0.00158,0.00147,0.00127,0.00137,0.00143,0.00133,0.00140,0.00138,0.00139,0.00131,0.00153,0.00166,0.00153,0.00141,0.00159,0.00134
1.50000,1.00000,0.94479,0.91574,0.89062,0.86681,0.84374,0.82118,0.79898,0.77708,0.75540,0.73391,0.71259,0.69140,0.67034,0.64939,0.62852,0.60768,0.58690,0.56619,0.54555,0.52499,0.50446,0.48400,0.46354,0.44313,0.42273,0.40234,0.38198,0.36166,0.34139,0.32114,0.30090,0.28067,0.26047,0.24035,0.22029,0.20038,0.18066,0.16124,0.14225,0.12380,0.10603,0.08905,0.07308,0.05832,0.04504,0.03366,0.02452,0.01791,0.01392,0.01262
2.14000,1.00000,0.81129,0.75727,0.73661,0.72679,0.72141,0.71829,0.71626,0.71493,0.71394,0.71328,0.71281,0.71244,0.71227,0.71209,0.71199,0.71194,0.71195,0.71197,0.71203,0.71205,0.71202,0.71212,0.71217,0.71214,0.71221,0.71230,0.71234,0.71234,0.71231,0.71220,0.71226,0.71216,0.71203,0.71199,0.71197,0.71191,0.71185,0.71178,0.71179,0.71178,0.71180,0.71184,0.71188,0.71182,0.71180,0.71169,0.71166,0.71165,0.71168,0.71169
3.41000,1.00000,0.34180,0.13244,0.05569,0.02436,0.01091,0.00508,0.00249,0.00131,0.00075,0.00031,-0.00019,-0.00053,-0.00073,-0.00051,-0.00042,-0.00043,-0.00029,-0.00030,-0.00020,0.00013,0.00010,-0.00017,-0.00016,-0.00014,-0.00001,0.00017,0.00010,-0.00029,-0.00036,-0.00046,-0.00029,-0.00021,-0.00001,-0.00004,-0.00008,-0.00005,0.00005,0.00017,0.00044,0.00056,0.00033,0.00016,0.00012,0.00033,0.00036,0.00018,0.00007,-0.00037,-0.00070,-0.00077
2.78000,1.00000,0.45899,0.24764,0.14621,0.09091,0.05848,0.03858,0.02603,0.01802,0.01293,0.00945,0.00701,0.00523,0.00355,0.00239,0.00134,0.00065,-0.00011,-0.00084,-0.00119,-0.00127,-0.00075,-0.00030,0.00012,0.00048,0.00040,0.00026,0.00029,0.00062,0.00084,0.00118,0.00103,0.00100,0.00112,0.00101,0.00097,0.00097,0.00084,0.00046,0.00026,0.00019,0.00017,0.00006,-0.00038,-0.00076,-0.00089,-0.00073,-0.00062,-0.00065,-0.00099,-0.00103
1.51000,1.00000,0.94303,0.91323,0.88750,0.86307,0.83931,0.81602,0.79312,0.77052,0.74818,0.72605,0.70408,0.68224,0.66052,0.63891,0.61735,0.59590,0.57457,0.55334,0.53220,0.51115,0.49018,0.46928,0.44844,0.42766,0.40691,0.38620,0.36560,0.34514,0.32493,0.30509,0.28573,0.26695,0.24898,0.23200,0.21619,0.20173,0.18874,0.17737,0.16764,0.15963,0.15334,0.14857,0.14513,0.14273,0.14110,0.13999,0.13927,0.13880,0.13854,0.13847
2.15000,1.00000,0.80455,0.74727,0.72485,0.71419,0.70841,0.70515,0.70322,0.70205,0.70128,0.70068,0.70030,0.70015,0.70010,0.69998,0.69993,0.69992,0.69993,0.69998,0.70001,0.70006,0.70008,0.70011,0.70007,0.70002,0.69998,0.69993,0.69982,0.69987,0.69978,0.69970,0.69967,0.69967,0.69968,0.69976,0.69990,0.70004,0.70010,0.70013,0.70012,0.70005,0.70004,0.70001,0.70002,0.70003,0.69999,0.69991,0.69980,0.69976,0.69966,0.69970
3.42000,1.00000,0.34018,0.13144,0.05555,0.02498,0.01165,0.00536,0.00247,0.00122,0.00065,0.00059,0.00049,0.00052,0.00032,0.00011,0.00020,0.00020,0.00008,-0.00019,-0.00015,-0.00026,-0.00048,-0.00081,-0.00091,-0.00081,-0.00089,-0.00078,-0.00054,-0.00073,-0.00069,-0.00065,-0.00052,-0.00046,-0.00043,-0.00045,-0.00045,-0.00001,0.00012,0.00045,0.00065,0.00079,0.00076,0.00045,0.00054,0.00065,0.00057,0.00033,-0.00004,-0.00011,-0.00034,-0.00068
2.79000,1.00000,0.45614,0.24355,0.14217,0.08706,0.05493,0.03522,0.02261,0.01468,0.00952,0.00590,0.00348,0.00199,0.00128,0.00082,0.00044,0.00022,0.00011,-0.00023,-0.00056,-0.00090,-0.00134,-0.00174,-0.00209,-0.00240,-0.00237,-0.00223,-0.00224,-0.00206,-0.00189,-0.00151,-0.00125,-0.00091,-0.00082,-0.00077,-0.00070,-0.00073,-0.00080,-0.00034,0.00012,0.00048,0.00055,0.00049,0.00037,0.00024,0.00037,0.00060,0.00070,0.00077,0.00066,0.00063
1.52000,1.00000,0.97353,0.97110,0.97084,0.97080,0.97079,0.97079,0.97080,0.97080,0.97079,0.97079,0.97079,0.97079,0.97080,0.97080,0.97079,0.97080,0.97080,0.97079,0.97079,0.97079,0.97079,0.97080,0.97079,0.97080,0.97079,0.97080,0.97078,0.97080,0.97079,0.97079,0.97079,0.97080,0.97079,0.97080,0.97079,0.97080,0.97079,0.97080,0.97080,0.97080,0.97080,0.97080,0.97080,0.97079,0.97079,0.97080,0.97079,0.97079,0.97080,0.97079
2.16000,1.00000,0.80178,0.74412,0.72205,0.71187,0.70675,0.70405,0.70260,0.70184,0.70146,0.70124,0.70111,0.70097,0.70083,0.70075,0.70074,0.70080,0.70079,0.70082,0.70083,0.70087,0.70084,0.70091,0.70095,0.70102,0.70105,0.70102,0.70103,0.70103,0.70101,0.70096,0.70097,0.70098,0.70091,0.70090,0.70080,0.70083,0.70082,0.70079,0.70075,0.70078,0.70073,0.70081,0.70086,0.70096,0.70103,0.70093,0.70086,0.70093,0.70099,0.70107
3.43000,1.00000,0.33868,0.12991,0.05417,0.02371,0.01059,0.00467,0.00183,0.00051,0.00006,0.00009,0.00041,0.00035,0.00021,0.00001,0.00009,0.00035,0.00057,0.00047,0.00014,-0.00028,-0.00038,-0.00022,-0.00014,-0.00021,-0.00013,-0.00035,-0.00051,-0.00042,-0.00001,0.00028,0.00021,0.00010,0.00000,-0.00016,-0.00048,-0.00053,-0.00042,-0.00029,-0.00026,-0.00019,-0.00009,0.00023,0.00030,0.00029,0.00030,0.00063,0.00077,0.00056,0.00029,0.00030
2.80000,1.00000,0.45399,0.24179,0.14085,0.08624,0.05414,0.03457,0.02238,0.01486,0.01013,0.00706,0.00519,0.00416,0.00362,0.00308,0.00246,0.00206,0.00144,0.00086,0.00057,0.00029,0.00002,-0.00027,-0.00075,-0.00083,-0.00087,-0.00088,-0.00055,-0.00056,-0.00076,-0.00075,-0.00047,-0.00031,-0.00024,0.00006,0.00040,0.00055,0.00086,0.00079,0.00084,0.00112,0.00133,0.00149,0.00135,0.00129,0.00110,0.00086,0.00059,0.00017,0.00004,0.00009
1.53000,1.00000,0.92635,0.88331,0.84491,0.80739,0.76994,0.73234,0.69454,0.65651,0.61833,0.58000,0.54155,0.50300,0.46442,0.42581,0.38714,0.34848,0.30979,0.27106,0.23235,0.19360,0.15485,0.11610,0.07735,0.03860,-0.00012,-0.03885,-0.07757,-0.11628,-0.15491,-0.19346,-0.23186,-0.27007,-0.30801,-0.34548,-0.38241,-0.41865,-0.45403,-0.48833,-0.52136,-0.55287,-0.58259,-0.61025,-0.63560,-0.65834,-0.67820,-0.69495,-0.70829,-0.71803,-0.72397,-0.72594
2.17000,1.00000,0.79441,0.73251,0.70773,0.69568,0.68911,0.68524,0.68284,0.68144,0.68051,0.67984,0.67923,0.67885,0.67848,0.67828,0.67821,0.67824,0.67825,0.67826,0.67824,0.67813,0.67798,0.67801,0.67809,0.67814,0.67819,0.67832,0.67837,0.67839,0.67843,0.67842,0.67841,0.67840,0.67828,0.67814,0.67810,0.67806,0.67808,0.67806,0.67808,0.67823,0.67828,0.67831,0.67839,0.67843,0.67842,0.67837,0.67836,0.67841,0.67837,0.67843
3.44000,1.00000,0.33789,0.12972,0.05429,0.02416,0.01104,0.00530,0.00260,0.00137,0.00101,0.00090,0.00043,0.00016,-0.00012,0.00008,0.00009,-0.00019,-0.00012,-0.00013,-0.00034,0.00014,0.00034,0.00029,0.00030,0.00052,0.00056,0.00026,0.00005,0.00006,-0.00012,-0.00015,-0.00004,-0.00014,-0.00051,-0.00016,-0.00017,-0.00003,0.00006,0.00037,0.00024,0.00020,0.00034,0.00028,0.00024,0.00005,-0.00016,-0.00023,-0.00017,-0.00024,-0.00029,-0.00052
2.81000,1.00000,0.45133,0.23849,0.13767,0.08331,0.05192,0.03287,0.02106,0.01362,0.00880,0.00587,0.00394,0.00242,0.00173,0.00130,0.00083,0.00057,0.00050,0.00047,0.00064,0.00039,0.00030,0.00047,0.00046,0.00068,0.00095,0.00094,0.00080,0.00059,0.00039,0.00036,0.00033,0.00004,-0.00035,-0.00060,-0.00069,-0.00047,-0.00042,-0.00066,-0.00085,-0.00107,-0.00126,-0.00094,-0.00044,0.00010,0.00026,0.00011,-0.00023,-0.00078,-0.00115,-0.00117
1.54000,1.00000,0.93950,0.90905,0.88319,0.85866,0.83481,0.81142,0.78839,0.76563,0.74313,0.72085,0.69873,0.67681,0.65506,0.63349,0.61204,0.59071,0.56953,0.54850,0.52762,0.50683,0.48613,0.46553,0.44501,0.42460,0.40434,0.38422,0.36425,0.34443,0.32480,0.30533,0.28611,0.26717,0.24861,0.23052,0.21309,0.19638,0.18052,0.16557,0.15161,0.13875,0.12710,0.11670,0.10765,0.09999,0.09370,0.08879,0.08517,0.08270,0.08124,0.08077
2.18000,1.00000,0.78808,0.72299,0.69625,0.68279,0.67501,0.67013,0.66681,0.66456,0.66290,0.66179,0.66097,0.66039,0.65990,0.65959,0.65946,0.65930,0.65917,0.65911,0.65915,0.65921,0.65927,0.65929,0.65914,0.65908,0.65896,0.65875,0.65866,0.65867,0.65871,0.65867,0.65871,0.65857,0.65849,0.65850,0.65847,0.65846,0.65853,0.65855,0.65867,0.65871,0.65874,0.65872,0.65877,0.65881,0.65891,0.65899,0.65916,0.65913,0.65914,0.65908
3.45000,1.00000,0.33642,0.12811,0.05321,0.02343,0.01076,0.00527,0.00274,0.00158,0.00097,0.00071,0.00065,0.00041,0.00023,-0.00032,-0.00052,-0.00067,-0.00050,-0.00011,0.00025,-0.00000,-0.00013,-0.00026,-0.00027,-0.00023,-0.00012,-0.00014,-0.00017,-0.00018,-0.00019,-0.00030,-0.00022,-0.00005,-0.00002,-0.00004,-0.00016,0.00001,0.00021,0.00009,-0.00003,-0.00011,-0.00009,0.00004,0.00000,0.00001,-0.00021,-0.00036,-0.00000,0.00025,0.00049,0.00051
2.82000,1.00000,0.44916,0.23645,0.13632,0.08271,0.05169,0.03288,0.02108,0.01366,0.00874,0.00556,0.00347,0.00201,0.00088,0.00017,-0.00043,-0.00055,-0.00050,-0.00041,-0.00045,-0.00055,-0.00057,-0.00075,-0.00062,-0.00041,-0.00039,-0.00019,-0.00004,0.00004,-0.00018,-0.00033,-0.00052,-0.00075,-0.00049,-0.00051,-0.00033,-0.00044,-0.00033,-0.00015,-0.00001,0.00012,-0.00008,-0.00014,0.00001,-0.00004,-0.00036,-0.00058,-0.00063,-0.00082,-0.00078,-0.00074
1.55000,1.00000,0.97022,0.96734,0.96702,0.96699,0.96698,0.96699,0.96699,0.96699,0.96699,0.96700,0.96699,0.96699,0.96699,0.96699,0.96698,0.96698,0.96698,0.96699,0.96699,0.96699,0.96699,0.96698,0.96697,0.96698,0.96699,0.96699,0.96698,0.96698,0.96699,0.96698,0.96699,0.96699,0.96699,0.96699,0.96699,0.96698,0.96698,0.96699,0.96698,0.96699,0.96699,0.96699,0.96699,0.96699,0.96698,0.96699,0.96699,0.96698,0.96699,0.96698
2.19000,1.00000,0.78125,0.71267,0.68382,0.66890,0.66008,0.65443,0.65052,0.64776,0.64572,0.64425,0.64333,0.64252,0.64201,0.64167,0.64134,0.64109,0.64097,0.64086,0.64079,0.64075,0.64064,0.64066,0.64073,0.64075,0.64078,0.64074,0.64061,0.64061,0.64057,0.64054,0.64044,0.64041,0.64036,0.64033,0.64020,0.64009,0.64010,0.64017,0.64022,0.64020,0.64023,0.64022,0.64033,0.64047,0.64053,0.64051,0.64050,0.64042,0.64036,0.64028
3.46000,1.00000,0.33530,0.12711,0.05256,0.02293,0.01026,0.00462,0.00191,0.00061,-0.00023,-0.00068,-0.00046,-0.00027,-0.00014,-0.00030,-0.00074,-0.00089,-0.00082,-0.00079,-0.00055,-0.00041,-0.00011,-0.00010,0.00008,0.00051,0.00054,0.00045,0.00039,0.00035,0.00027,0.00041,0.00046,0.00033,0.00007,0.00022,0.00028,0.00043,0.00056,0.00034,0.00022,0.00019,0.00023,0.00057,0.00053,0.00045,0.00039,0.00022,0.00015,0.00004,0.00000,0.00001
2.83000,1.00000,0.44725,0.23469,0.13536,0.08236,0.05181,0.03300,0.02123,0.01377,0.00898,0.00575,0.00380,0.00269,0.00218,0.00169,0.00131,0.00126,0.00128,0.00119,0.00087,0.00040,-0.00006,-0.00051,-0.00049,-0.00033,-0.00036,-0.00038,-0.00053,-0.00064,-0.00066,-0.00065,-0.00076,-0.00078,-0.00068,-0.00041,-0.00016,-0.00007,0.00020,0.00034,0.00022,-0.00014,-0.00048,-0.00073,-0.00106,-0.00131,-0.00126,-0.00113,-0.00059,-0.00023,0.00004,0.00025
1.56000,1.00000,0.96909,0.96602,0.96568,0.96562,0.96562,0.96561,0.96562,0.96561,0.96562,0.96563,0.96563,0.96563,0.96563,0.96562,0.96563,0.96562,0.96563,0.96562,0.96562,0.96562,0.96562,0.96562,0.96562,0.96562,0.96563,0.96563,0.96562,0.96562,0.96562,0.96562,0.96561,0.96562,0.96561,0.96563,0.96562,0.96562,0.96561,0.96562,0.96562,0.96561,0.96561,0.96562,0.96562,0.96562,0.96563,0.96561,0.96561,0.96561,0.96562,0.96563
2.20000,1.00000,0.76832,0.69157,0.65680,0.63720,0.62465,0.61592,0.60946,0.60452,0.60074,0.59790,0.59564,0.59381,0.59223,0.59090,0.58979,0.58888,0.58813,0.58750,0.58688,0.58641,0.58590,0.58543,0.58519,0.58491,0.58460,0.58433,0.58395,0.58379,0.58374,0.58376,0.58378,0.58382,0.58385,0.58387,0.58388,0.58393,0.58404,0.58396,0.58400,0.58399,0.58396,0.58398,0.58397,0.58384,0.58379,0.58388,0.58410,0.58432,0.58445,0.58446
3.47000,1.00000,0.33384,0.12580,0.05146,0.02205,0.00991,0.00480,0.00227,0.00122,0.00090,0.00064,0.00050,0.00052,0.00012,0.00001,-0.00004,-0.00028,-0.00021,0.00008,0.00006,0.00007,-0.00001,0.00014,0.00016,0.00006,-0.00004,0.00019,0.00013,0.00037,0.00015,0.00025,0.00018,0.00020,0.00007,0.00001,-0.00014,0.00013,0.00035,0.00024,0.00022,0.00009,0.00018,0.00017,0.00035,0.00025,0.00024,0.00010,-0.00002,-0.00002,-0.00007,-0.00019
2.84000,1.00000,0.44380,0.23043,0.13090,0.07821,0.04797,0.02981,0.01861,0.01181,0.00747,0.00496,0.00324,0.00194,0.00115,0.00052,-0.00029,-0.00077,-0.00089,-0.00121,-0.00165,-0.00167,-0.00180,-0.00176,-0.00165,-0.00156,-0.00166,-0.00180,-0.00182,-0.00166,-0.00141,-0.00090,-0.00062,-0.00051,-0.00024,-0.00042,-0.00051,-0.00064,-0.00072,-0.00058,-0.00049,-0.00054,-0.00063,-0.00053,-0.00052,-0.00059,-0.00036,0.00011,0.00075,0.00119,0.00149,0.00182
2.21000,1.00000,0.76965,0.69582,0.66434,0.64815,0.63882,0.63330,0.62988,0.62767,0.62609,0.62519,0.62451,0.62415,0.62391,0.62374,0.62368,0.62376,0.62366,0.62357,0.62346,0.62337,0.62329,0.62313,0.62296,0.62287,0.62302,0.62308,0.62309,0.62305,0.62305,0.62304,0.62317,0.62325,0.62349,0.62363,0.62374,0.62379,0.62372,0.62354,0.62353,0.62360,0.62373,0.62383,0.62378,0.62374,0.62385,0.62397,0.62403,0.62424,0.62440,0.62445
1.57000,1.00000,0.96792,0.96467,0.96429,0.96423,0.96422,0.96422,0.96423,0.96423,0.96422,0.96422,0.96422,0.96422,0.96421,0.96422,0.96422,0.96421,0.96423,0.96422,0.96422,0.96422,0.96422,0.96421,0.96423,0.96422,0.96421,0.96423,0.96423,0.96423,0.96422,0.96422,0.96422,0.96422,0.96422,0.96422,0.96422,0.96423,0.96422,0.96422,0.96421,0.96421,0.96421,0.96422,0.96421,0.96422,0.96422,0.96422,0.96423,0.96423,0.96422,0.96422
3.48000,1.00000,0.33275,0.12527,0.05096,0.02191,0.00980,0.00464,0.00240,0.00122,0.00077,0.00059,0.00058,0.00033,0.00012,-0.00014,0.00003,0.00001,0.00002,-0.00001,0.00013,0.00011,0.00009,0.00011,0.00013,0.00010,0.00026,0.00062,0.00083,0.00074,0.00049,0.00042,0.00028,0.00019,0.00021,0.00024,0.00038,0.00040,0.00030,0.00022,0.00040,0.00031,0.00007,-0.00006,0.00000,-0.00014,-0.00059,-0.00085,-0.00110,-0.00109,-0.00109,-0.00104
2.85000,1.00000,0.44239,0.22918,0.13045,0.07806,0.04815,0.03032,0.01939,0.01236,0.00750,0.00452,0.00274,0.00158,0.00102,0.00058,0.00038,0.00021,0.00030,0.00038,0.00022,-0.00001,-0.00019,-0.00025,-0.00009,-0.00001,-0.00017,-0.00021,-0.00055,-0.00070,-0.00041,-0.00022,-0.00005,0.00008,-0.00002,-0.00028,-0.00064,-0.00097,-0.00101,-0.00101,-0.00076,-0.00027,0.00027,0.00039,0.00034,-0.00001,-0.00056,-0.00104,-0.00126,-0.00128,-0.00120,-0.00139
2.22000,1.00000,0.75981,0.67965,0.64349,0.62351,0.61090,0.60222,0.59609,0.59168,0.58832,0.58572,0.58358,0.58185,0.58040,0.57927,0.57843,0.57784,0.57767,0.57744,0.57725,0.57707,0.57707,0.57718,0.57725,0.57740,0.57743,0.57754,0.57758,0.57753,0.57760,0.57763,0.57782,0.57791,0.57794,0.57790,0.57796,0.57810,0.57819,0.57833,0.57837,0.57841,0.57845,0.57843,0.57856,0.57847,0.57841,0.57825,0.57807,0.57785,0.57763,0.57755
1.58000,1.00000,0.96650,0.96298,0.96255,0.96247,0.96247,0.96245,0.96246,0.96245,0.96244,0.96246,0.96245,0.96246,0.96245,0.96246,0.96245,0.96246,0.96245,0.96245,0.96245,0.96245,0.96246,0.96246,0.96246,0.96245,0.96245,0.96246,0.96246,0.96246,0.96246,0.96245,0.96245,0.96246,0.96246,0.96245,0.96245,0.96246,0.96245,0.96244,0.96245,0.96245,0.96245,0.96245,0.96246,0.96244,0.96245,0.96246,0.96246,0.96245,0.96245,0.96244
3.49000,1.00000,0.33151,0.12434,0.05097,0.02209,0.01023,0.00464,0.00210,0.00099,0.00049,0.00015,-0.00024,-0.00026,-0.00005,0.00003,0.00007,-0.00011,-0.00007,-0.00001,-0.00006,-0.00002,-0.00015,-0.00007,0.00002,-0.00010,0.00014,-0.00003,-0.00025,-0.00002,0.00015,0.00008,0.00026,0.00044,0.00034,0.00024,0.00017,0.00015,-0.00026,-0.00054,-0.00042,-0.00023,-0.00015,-0.00023,-0.00014,0.00011,0.00019,0.00029,0.00002,-0.00017,-0.00020,-0.00013
2.86000,1.00000,0.43973,0.22605,0.12698,0.07455,0.04468,0.02725,0.01673,0.01045,0.00650,0.00395,0.00244,0.00161,0.00129,0.00155,0.00200,0.00232,0.00253,0.00237,0.00221,0.00214,0.00187,0.00159,0.00117,0.00096,0.00072,0.00056,0.00042,0.00056,0.00035,-0.00006,-0.00021,-0.00026,-0.00009,-0.00014,-0.00031,-0.00011,0.00005,0.00009,-0.00000,-0.00024,-0.00050,-0.00058,-0.00073,-0.00096,-0.00121,-0.00159,-0.00217,-0.00235,-0.00223,-0.00227
2.23000,1.00000,0.75413,0.67190,0.63504,0.61478,0.60221,0.59389,0.58806,0.58404,0.58106,0.57872,0.57694,0.57559,0.57463,0.57376,0.57316,0.57275,0.57249,0.57239,0.57236,0.57240,0.57237,0.57225,0.57208,0.57197,0.57185,0.57177,0.57178,0.57188,0.57206,0.57200,0.57183,0.57173,0.57160,0.57156,0.57150,0.57154,0.57158,0.57161,0.57160,0.57178,0.57199,0.57224,0.57237,0.57243,0.57248,0.57250,0.57246,0.57242,0.57243,0.57242
1.59000,1.00000,0.96551,0.96195,0.96151,0.96145,0.96145,0.96146,0.96146,0.96145,0.96145,0.96144,0.96146,0.96145,0.96144,0.96145,0.96144,0.96144,0.96145,0.96144,0.96144,0.96144,0.96145,0.96145,0.96145,0.96145,0.96145,0.96145,0.96145,0.96144,0.96145,0.96145,0.96145,0.96145,0.96145,0.96146,0.96144,0.96145,0.96145,0.96145,0.96145,0.96145,0.96145,0.96145,0.96145,0.96145,0.96145,0.96145,0.96145,0.96145,0.96145,0.96145
3.50000,1.00000,0.33009,0.12304,0.04984,0.02128,0.00930,0.00417,0.00181,0.00072,0.00028,0.00009,-0.00016,-0.00013,-0.00013,-0.00019,-0.00019,-0.00025,-0.00024,-0.00029,-0.00015,0.00008,0.00015,0.00000,0.00001,0.00026,0.00037,0.00013,-0.00017,-0.00030,-0.00049,-0.00047,-0.00056,-0.00060,-0.00036,-0.00012,-0.00000,-0.00007,-0.00009,-0.00017,-0.00008,-0.00026,-0.00019,-0.00008,-0.00012,-0.00039,-0.00056,-0.00053,-0.00052,-0.00059,-0.00057,-0.00084
2.87000,1.00000,0.43610,0.22179,0.12291,0.07150,0.04260,0.02596,0.01584,0.00988,0.00638,0.00388,0.00222,0.00131,0.00069,0.00028,0.00011,-0.00004,-0.00003,0.00016,0.00031,0.00013,-0.00000,-0.00034,-0.00060,-0.00077,-0.00100,-0.00122,-0.00133,-0.00151,-0.00133,-0.00089,-0.00050,-0.00024,-0.00024,-0.00033,-0.00023,0.00004,0.00024,0.00046,0.00077,0.00104,0.00112,0.00129,0.00160,0.00171,0.00175,0.00162,0.00141,0.00128,0.00095,0.00103
